File Name,Actor,Sex,Male,Female
studio078/clip/s078_clip_actor195_script3_1_3a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_5a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_5.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_5a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_4b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_18.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_1a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_1b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_1_5b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_3b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_13.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_4.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_2b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_12.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_1_1a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_2a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro11_9.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_1_2b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_7.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_3.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_14.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_2b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_1_3b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro11_4.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_1_1b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_3a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_1a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_8.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_8.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_4a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_5.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_4b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_10.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_16.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_11.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_13.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_1_5a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_4.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_1a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_3.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_4.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_4.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_3b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_14.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_3a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_1_4a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_5b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_2.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_1_4a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_5b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro11_10.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_12.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_2a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_3b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_1.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_2b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_1_5b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_6.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro11_3.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_9.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_1a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_3b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_9.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_2.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_1_2b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_1.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro11_6.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_1b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_15.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_1b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro13_8.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_19.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_9.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_12.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_6.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_1_4a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_3.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script2_2_3a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_5b.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script3_2_2a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro14_11.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_3.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro12_11.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_script1_2_5a.wav,actor195,M,1,0
studio078/clip/s078_clip_actor195_impro15_7.wav,actor195,M,1,0
studio061/clip/s061_clip_actor162_impro13_12.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_7.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_8.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_8.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_11.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_6.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_6.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_4.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_14.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_7.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_16.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_9.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_9.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_3.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_5.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_2.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_11.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_7.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_13.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_6.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_10.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_8.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_9.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_8.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_10.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_1.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_11.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_1.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_3.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_7.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_5.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_5.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_15.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_1.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_4.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_2.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_9.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_12.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_10.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_1.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_7.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_5.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_12.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_1b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_11.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_5.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_12.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_9.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_3.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_10.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_13.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_4.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_6.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_1.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_17.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_5b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_4.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_13.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_3.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_5a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_8.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_6.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_3a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_1_1a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_1_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_3b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_1_2a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_2.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_3.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_10.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_2.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro12_2.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script2_2_2b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro13_14.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro15_11.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script1_2_4b.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_script3_2_4a.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro14_14.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_12.wav,actor162,F,0,1
studio061/clip/s061_clip_actor162_impro11_4.wav,actor162,F,0,1
studio012/clip/s012_clip_actor023_impro2_1.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_6.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_20.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_11.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_13.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_19.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_25.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_5.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_4.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_4.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_18.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_23.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_5.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_3.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_4.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_1.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_2.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_24.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_8.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_21.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_6.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_10.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_5.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_7.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_17.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_22.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_15.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_2.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_11.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_2.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_10.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_9.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_4b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_1.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_16.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_6.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_12.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_14.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_7.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_8.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_8.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_1b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_1a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_14.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_26.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_2.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_7.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_2.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_3.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro2_6.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_2a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_17.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_12.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_4a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_9.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_5b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_3.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_4.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro5_7.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_3.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_5.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_18.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_2_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_2b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_5.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_1_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_2_3a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_15.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script1_1_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro3_1.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_3.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_6.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_16.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_1.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro4_4.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script2_1_5a.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_script3_2_3b.wav,actor023,F,0,1
studio012/clip/s012_clip_actor023_impro1_13.wav,actor023,F,0,1
studio055/clip/s055_clip_actor149_script1_2_2a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_3b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_3a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro11_7.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script2_2_4b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_5b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro15_9.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro15_2.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_2_5a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro15_11.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_10.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script2_2_4a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_2.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro13_4.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro13_8.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_1_4a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_1_2a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro15_8.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro13_11.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_2_3b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro12_6.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_4b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro13_10.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_2_3a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_6.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_2a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_1.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_11.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script3_2_4a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro12_9.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro14_8.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro11_6.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro11_8.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro12_14.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_2_2b.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script1_1_4a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_impro15_13.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script2_1_4a.wav,actor149,F,0,1
studio055/clip/s055_clip_actor149_script2_1_4b.wav,actor149,F,0,1
